Material,Valuation area,Moving price,MovAvgPrice PP,MovAvgPrice PY,Standard price,Price unit,Total Stock,Total Value,Price control,Price_Change_PP,Price_Change_PY
600208003352,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003359,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003361,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003362,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003362,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003364,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003368,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003370,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003371,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003373,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003374,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003375,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003376,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003376,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003379,1001,128.66,128.66,128.66,0.0,1,4.0,514.64,V,0.0,0.0
600208003384,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003385,1001,5458.86,5458.86,5458.86,0.0,1,4.0,21835.44,V,0.0,0.0
600208003385,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003386,1001,5458.86,5458.86,5458.86,0.0,1,4.0,21835.44,V,0.0,0.0
600208003386,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003389,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003389,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003394,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003395,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003397,1001,4047.41,4047.41,4047.41,0.0,1,1.0,4047.41,V,0.0,0.0
600208003399,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003405,1001,29.0,29.0,29.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003405,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003407,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003412,1001,3176.5,3176.5,3176.5,0.0,1,0.0,0.0,V,0.0,0.0
600208003413,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003416,1001,66.33,74.07,74.07,0.0,1,130.0,8622.59,V,-10.449574726609958,-10.449574726609958
600208003417,1001,93.68,134.35,134.35,0.0,1,150.0,14052.71,V,-30.271678451804977,-30.271678451804977
600208003417,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003420,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003423,1001,660.99,729.25,729.25,0.0,1,69.0,45608.12,V,-9.360301679808021,-9.360301679808021
600208003423,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003425,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003428,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003429,1001,3686.1,3999.99,3999.99,0.0,1,12.0,44233.25,V,-7.8472696181740424,-7.8472696181740424
600208003429,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003431,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003437,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003438,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003438,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003439,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003442,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003443,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003446,1001,150.0,150.0,150.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003450,1001,150.0,150.0,150.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003451,1001,150.0,150.0,150.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003451,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003452,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003454,1001,1157.36,1157.36,1157.36,0.0,1,4.0,4629.44,V,0.0,0.0
600208003455,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003456,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003458,1001,1509.6,1509.6,1509.6,0.0,1,2.0,3019.2,V,0.0,0.0
600208003458,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003459,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003462,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003465,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003468,1001,150.0,150.0,150.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003469,1001,150.0,150.0,150.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003476,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003478,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003485,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003487,1001,0.54,0.54,0.54,0.0,1,0.0,0.0,V,0.0,0.0
600208003489,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003489,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003492,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003493,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003500,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003504,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003509,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003512,1001,1370.71,1370.71,1370.71,0.0,1,5.0,6853.55,V,0.0,0.0
600208003512,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003517,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003518,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003518,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003519,1001,2041.2,2041.2,2041.2,0.0,1,1.0,2041.2,V,0.0,0.0
600208003519,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003521,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003522,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003523,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003524,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003527,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003535,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003538,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003542,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003542,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003546,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003551,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003554,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003558,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003562,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003564,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003567,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003568,1001,234.6,234.6,234.6,0.0,1,8.0,1876.8,V,0.0,0.0
600208003569,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003569,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003571,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003573,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003574,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003576,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003583,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003586,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003588,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003592,1001,943.16,943.16,943.16,0.0,1,4.0,3772.64,V,0.0,0.0
600208003593,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003594,1001,18331.0,18331.0,18331.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003595,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003597,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003598,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003605,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003607,1001,42.14,42.14,42.14,0.0,1,4.0,168.57,V,0.0,0.0
600208003608,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003612,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003612,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003615,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003618,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003618,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003619,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003627,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003630,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003631,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003632,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003632,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003634,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003639,1001,314.75,314.75,314.75,0.0,1,2.0,629.5,V,0.0,0.0
600208003639,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003640,1001,1259.0,1259.0,1259.0,0.0,1,4.0,5036.0,V,0.0,0.0
600208003640,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003641,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003642,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003644,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003650,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003652,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003656,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003657,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003661,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003663,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003664,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003666,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003667,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003674,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003675,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003680,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003683,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003685,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003685,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003686,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003686,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003687,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003688,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003692,1001,12970.19,12970.19,12970.19,0.0,1,0.0,0.0,V,0.0,0.0
600208003693,1001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003693,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003697,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003697,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003700,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003701,1001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003704,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003709,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003713,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003714,1001,5593.0,5593.0,5593.0,0.0,1,1.0,5593.0,V,0.0,0.0
600208003714,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003715,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003716,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003716,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003725,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003727,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003731,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003732,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003747,1001,8728.99,8728.99,8728.99,0.0,1,1.0,8728.99,V,0.0,0.0
600208003748,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003749,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003750,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003750,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003751,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003753,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003754,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003761,1001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003762,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003766,1001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003766,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003769,1001,5.0,5.0,5.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003769,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003770,1001,25938.15,25938.15,25938.15,0.0,1,0.0,0.0,V,0.0,0.0
600208003772,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003773,1001,384.99,384.99,384.99,0.0,1,2.0,769.98,V,0.0,0.0
600208003775,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003775,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003780,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003780,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003785,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003787,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003789,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003793,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003806,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003809,1001,7.0,7.0,7.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003811,1001,2.0,2.0,2.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003814,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003825,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003827,1001,4.0,4.0,4.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003827,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003828,1001,7.0,7.0,7.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003830,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003830,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003833,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003833,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003834,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003838,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003840,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003843,1001,8936.87,8936.87,8936.87,0.0,1,0.0,0.0,V,0.0,0.0
600208003849,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003854,1001,22240.0,22240.0,22240.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003855,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003858,1001,4355.85,4355.85,4355.85,0.0,1,1.0,4355.85,V,0.0,0.0
600208003862,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003863,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003865,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003866,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003868,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003873,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003876,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003879,1001,11.11,25.0,25.0,0.0,1,16.0,177.79,V,-55.559999999999995,-55.559999999999995
600208003885,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003888,1001,139228.2,278456.4,278456.4,0.0,1,1.0,139228.2,V,-50.0,-50.0
600208003889,1001,21257.6,21257.6,21257.6,0.0,1,1.0,21257.6,V,0.0,0.0
600208003889,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003890,1001,9793.28,9793.28,9793.28,0.0,1,0.0,0.0,V,0.0,0.0
600208003891,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003893,1001,12405.12,12405.12,12405.12,0.0,1,1.0,12405.12,V,0.0,0.0
600208003896,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003902,1001,5063.1,6263.92,6263.92,0.0,1,3.0,15189.31,V,-19.170423632485722,-19.170423632485722
600208003904,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003906,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003910,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003912,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003913,1001,900.0,900.0,900.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003914,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003918,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003919,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003923,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003924,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003926,1001,2891.25,2891.25,2891.25,0.0,1,1.0,2891.25,V,0.0,0.0
600208003927,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003927,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003930,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003932,1001,1282.67,1299.0,1299.0,0.0,1,3.0,3848.0,V,-1.2571208622016878,-1.2571208622016878
600208003934,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003936,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003938,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003940,1001,11126.5,11211.0,11211.0,0.0,1,2.0,22253.0,V,-0.7537240210507538,-0.7537240210507538
600208003940,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003941,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003948,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003952,1001,825.0,825.0,825.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003953,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003959,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003960,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003962,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003963,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003966,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003968,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003969,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003971,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003973,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003976,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003977,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003982,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003986,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003987,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003988,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003989,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003991,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003993,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003993,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003995,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208003998,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004001,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004004,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004005,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004005,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004007,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004008,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004013,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004017,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004018,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004019,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004020,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004028,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004029,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004030,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004034,1001,600.0,600.0,600.0,0.0,1,2.0,1200.0,V,0.0,0.0
600208004035,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004043,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004044,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004046,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004047,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004050,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004056,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004056,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004060,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004061,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004062,1001,1862.0,1862.0,1862.0,0.0,1,2.0,3724.0,V,0.0,0.0
600208004063,1001,2241.9,2241.9,2241.9,0.0,1,1.0,2241.9,V,0.0,0.0
600208004064,1001,3868.2,3868.2,3868.2,0.0,1,2.0,7736.4,V,0.0,0.0
600208004071,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
600208004073,1001,204.4,204.4,204.4,0.0,1,3.0,613.2,V,0.0,0.0
600208004076,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
