Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price
23000072,10,200100013400.0,B0003,,595000.0,50.0,EA,11900.0
23000073,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000074,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000075,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000076,10,200100013400.0,B0003,,11900.0,1.0,EA,11900.0
23000077,10,200100013400.0,B0003,,11900.0,1.0,EA,11900.0
23000078,10,200100013400.0,B0003,,11888100.0,999.0,EA,11900.0
23000079,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000080,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000081,10,200100013400.0,B0003,,11900.0,1.0,EA,11900.0
23000082,10,200100013400.0,B0003,,11900.0,1.0,EA,11900.0
23000083,10,200100013400.0,B0003,,11900.0,1.0,EA,11900.0
23000084,10,200100013400.0,B0003,,11900.0,1.0,EA,11900.0
23000085,10,200100013400.0,B0003,,11900.0,1.0,EA,11900.0
23000086,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000087,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000088,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000089,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000090,10,200100013400.0,B0003,,23800.0,2.0,EA,11900.0
23000091,10,200100013400.0,B0003,,0.0,0.0,EA,0.0
23000092,10,200201033500.0,B0003,,30.0,1.0,EA,30.0
23000093,10,200201033450.0,B0003,,60.0,1.0,EA,60.0
23000094,10,200201033450.0,B0003,,60.0,1.0,EA,60.0
23000095,10,200201033450.0,B0003,,300.0,5.0,EA,60.0
23000096,10,200201033450.0,B0003,,60.0,1.0,EA,60.0
23000097,10,200201033450.0,B0003,,120.0,2.0,EA,60.0
23000098,10,200201033450.0,B0003,,120.0,2.0,EA,60.0
23000099,10,200201033450.0,B0003,,60.0,1.0,EA,60.0
23000100,10,200201033450.0,B0003,,100.0,1.0,EA,100.0
23000101,10,200201033450.0,B0003,,10000.0,100.0,EA,100.0
23000102,10,200201033450.0,B0003,,99700.0,997.0,EA,100.0
23000103,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000104,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000105,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000106,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000107,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000108,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000109,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000110,10,200201033450.0,B0003,,100.0,1.0,EA,100.0
23000111,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000112,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000113,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000114,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000115,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000116,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000117,10,200201033450.0,B0003,,100.0,1.0,EA,100.0
23000118,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000119,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000120,10,200201033450.0,B0003,,200.0,2.0,EA,100.0
23000120,20,200300053300.0,B0003,,19800.0,2.0,EA,9900.0
23000121,10,200300053300.0,B0003,,19800.0,2.0,EA,9900.0
23000122,10,200300053300.0,B0003,,49500.0,5.0,EA,9900.0
23000123,10,200300023300.0,B0003,,0.0,5.0,EA,0.0
23000124,10,200300023300.0,B0003,,0.0,5.0,EA,0.0
23000125,10,200300023300.0,B0003,,40.0,2.0,EA,20.0
23000125,20,200300053300.0,B0003,,29700.0,3.0,EA,9900.0
23000126,10,200300053300.0,B0003,,150.0,5.0,W,10000.0
23000126,20,200300023300.0,B0003,,100.0,5.0,EA,20.0
23000127,10,200300053300.0,B0003,,49500.0,5.0,EA,9900.0
23000128,10,200300023300.0,B0003,,860.0,43.0,EA,20.0
23000130,10,200300023300.0,B0003,,200.0,10.0,EA,20.0
23000131,10,200300023300.0,B0003,,1700.0,85.0,EA,20.0
23000131,20,200300053300.0,B0003,,33000.0,50.0,EA,660.0
23000132,10,200300023300.0,B0003,,0.0,5.0,EA,0.0
23000133,10,200100013400.0,B0003,,11888100.0,999.0,EA,11900.0
23000134,10,200300023300.0,B0003,,100.0,5.0,EA,20.0
23000135,10,200300023300.0,B0003,,100.0,5.0,EA,20.0
23000136,10,200300023300.0,B0003,,100.0,5.0,EA,20.0
23000137,10,200300023300.0,B0003,,100.0,5.0,EA,20.0
23000138,10,200300023300.0,B0003,,100.0,5.0,EA,20.0
23000139,10,200300023300.0,B0003,,20.0,1.0,EA,20.0
23000140,10,200300023300.0,B0003,,20.0,1.0,EA,20.0
23000141,10,200100013400.0,B0003,,11888100.0,999.0,EA,11900.0
23000142,10,200100013400.0,B0003,,11888100.0,999.0,EA,11900.0
23000143,10,200100013400.0,B0003,,11888100.0,999.0,EA,11900.0
23000144,10,200300053300.0,B0003,,14520.0,2.0,EA,7260.0
23000145,10,200300023300.0,B0003,,0.0,5.0,EA,0.0
23000146,10,200300053350.0,B0003,,1000000.0,10.0,EA,100000.0
23000147,10,200201033500.0,B0003,,1650.0,110.0,EA,15.0
23000148,10,200300023300.0,B0003,,19.98,1.0,EA,19.98
23000149,10,200100013400.0,B0003,,21930.0,3.0,EA,7310.0
23000150,10,200300023300.0,B0003,,19.98,1.0,EA,19.98
23000151,10,200100013400.0,B0003,,11888100.0,999.0,EA,11900.0
23000152,10,200100013400.0,B0003,,11888100.0,999.0,EA,11900.0
23000153,10,770701345650.0,T0006,,13600.0,2.0,EA,6800.0
23000154,10,200300283250.0,B0003,,19.98,2.0,EA,9.99
23000155,10,200300053350.0,B0003,,100.0,10.0,EA,10.0
23000156,10,200200160300.0,B0003,,3422.91,100.0,EA,34.23
23000157,10,200300283250.0,B0003,,11000.34,100.0,EA,110.0
23000158,10,200300283250.0,B0003,,12999.76,100.0,EA,130.0
23000159,10,200300283250.0,B0003,,11000.34,100.0,EA,110.0
23000160,10,200300283250.0,B0003,,10000.0,100.0,EA,100.0
23000161,10,200300283250.0,B0003,,10000.0,100.0,EA,100.0
23000162,10,200300283250.0,B0003,,1205.75,100.0,EA,12.06
23000163,10,770401385500.0,B0003,,23.23,1.0,EA,23.23
23000164,10,200201033500.0,B0003,,22.69,1.0,EA,22.69
23000165,10,770401385500.0,B0003,,23.23,1.0,EA,23.23
23000166,10,100110100060.0,CELL,,10219.83,1.0,EA,10219.83
23000167,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000168,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000169,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000170,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000171,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000172,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000173,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000174,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000175,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000176,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000177,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000178,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000179,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000180,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000181,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000182,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000183,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000184,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000185,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000186,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000187,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000188,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000189,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000190,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000191,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000192,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000193,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000194,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000195,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000197,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000198,10,770401385500.0,B0003,,277.0,12.0,EA,23.08
23000199,10,770401385500.0,B0003,,277.0,12.0,EA,23.08
23000200,10,770401385500.0,B0003,,277.0,12.0,EA,23.08
23000201,10,770401385500.0,B0003,,277.0,12.0,EA,23.08
23000203,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000204,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000205,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000206,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000207,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000208,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000209,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000210,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000211,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000212,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000213,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000214,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000215,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000216,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000217,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000218,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000219,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000220,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000221,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000222,10,200400044050.0,B0003,,80400.0,10.0,EA,8040.0
23000223,10,200400044050.0,B0003,,80400.0,10.0,EA,8040.0
23000224,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000225,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000226,10,200400044050.0,B0003,,0.0,432.0,EA,0.0
23000227,10,200400044050.0,B0003,,0.0,432.0,EA,0.0
23000228,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000229,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000230,10,200400044050.0,B0003,,0.0,10.0,EA,0.0
23000231,10,200400044050.0,B0003,,80400.0,10.0,EA,8040.0
23000232,10,200400044050.0,B0003,,80400.0,10.0,EA,8040.0
23000233,10,200400044050.0,B0003,,80400.0,10.0,EA,8040.0
23000234,10,200300283250.0,B0003,,100.89,10.0,EA,10.09
23000235,10,200300283250.0,B0003,,1.21,10.0,EA,0.12
23000236,10,200300283250.0,B0003,,120.88,12.0,EA,10.07
23000237,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000238,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000239,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000240,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000241,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000242,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000243,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000244,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000245,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000246,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000247,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000248,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000249,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000250,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000251,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000252,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000253,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000254,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000255,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000256,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000257,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000258,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000259,10,200300283250.0,B0003,,120.87,12.0,EA,10.07
23000260,10,770401385500.0,B0003,,277.08,12.0,EA,23.09
23000261,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000262,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000263,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000264,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000265,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000266,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000267,10,770401385500.0,B0003,,231.4,10.0,EA,23.14
23000268,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000269,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000270,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000271,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000272,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000273,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000274,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000275,10,770401385500.0,B0003,,231.0,10.0,EA,23.1
23000276,10,770401385500.0,B0003,,254.0,11.0,EA,23.09
23000277,10,202038003150.0,B0003,,0.0,10.0,EA,0.0
23000278,10,202038003150.0,B0003,,0.0,3.0,EA,0.0
23000279,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000280,10,770401385500.0,B0003,,69.0,3.0,EA,23.0
23000281,10,770401385500.0,B0003,,69.0,3.0,EA,23.0
23000282,10,770401385500.0,B0003,,69.0,3.0,EA,23.0
23000283,10,770401385500.0,B0003,,68.98,3.0,EA,22.99
23000283,20,202038003150.0,B0003,,19.99,2.0,EA,10.0
23000284,10,770401385500.0,B0003,,69.6,3.0,EA,23.2
23000284,20,770401385500.0,B0003,,46.4,2.0,EA,23.2
23000285,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000286,10,770701345650.0,T0006,,1005.1,1.0,EA,1005.1
23000287,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000288,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000289,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000290,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000291,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000292,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000293,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000294,10,202038003150.0,B0003,,30.47,3.0,EA,10.16
23000295,10,200400044050.0,B0003,,40200.0,5.0,EA,8040.0
23000296,10,200300023300.0,B0003,,6029.75,6.0,EA,1004.96
23000297,10,770401385500.0,B0003,,46.0,2.0,EA,23.0
23000297,20,770401385500.0,B0003,,46.0,2.0,EA,23.0
23000298,10,770401385500.0,B0003,,46.0,2.0,EA,23.0
23000298,20,770401385500.0,B0003,,46.0,2.0,EA,23.0
23000299,10,770401385500.0,B0003,,46.0,2.0,EA,23.0
23000300,10,770401385500.0,B0003,,46.33,2.0,EA,23.17
23000300,20,770401385500.0,B0003,,92.67,4.0,EA,23.17
23000301,10,202034903000.0,B0003,,200.79,2.0,EA,100.4
33000000,10,9100000001.0,SERVICE,,1550.0,0.0,AU,155.0
33000002,10,9100000001.0,FF,,1550.0,0.0,AU,155.0
33000003,10,9100000001.0,FF,,0.0,0.0,AU,0.0
33000004,10,9100000001.0,FF,,0.0,0.0,AU,0.0
33000005,10,9100000001.0,FF,,0.0,0.0,AU,0.0
33000006,10,9100000001.0,FF,,0.0,0.0,AU,0.0
33000007,10,9100000001.0,FF,,0.0,0.0,AU,0.0
33000008,10,9100000001.0,FF,,0.0,0.0,AU,0.0
33000009,10,9100000001.0,FF,,1550.0,0.0,AU,155.0
33000010,10,9100000001.0,FF,,2000.0,0.0,AU,200.0
33000011,10,9100000002.0,WH,,2000.0,0.0,AU,200.0
33000012,10,9100000001.0,FF,,200.0,0.0,AU,200.0
33000013,10,9100000001.0,FF,,20000.0,0.0,AU,200.0
33000014,10,9100000003.0,FF,,400.0,0.0,AU,200.0
33000015,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000016,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000017,10,9100000003.0,FF,,200000.0,0.0,AU,200.0
33000018,10,9100000001.0,FF,,200000.0,0.0,AU,200.0
33000019,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000020,10,9100000003.0,FF,,200.0,0.0,AU,200.0
33000021,10,9100000002.0,WH,,20000.0,0.0,AU,200.0
33000022,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000023,10,9100000003.0,FF,,30000.0,0.0,AU,300.0
33000024,10,9100000001.0,FF,,20000.0,0.0,AU,200.0
33000025,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000026,10,9100000003.0,FF,,60000.0,0.0,AU,200.0
33000027,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000028,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000029,10,9100000003.0,FF,,120000.0,0.0,AU,200.0
33000030,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000031,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000032,10,9100000003.0,FF,,60000.0,0.0,AU,200.0
33000033,10,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000034,10,9100000002.0,WH,,2000.0,0.0,AU,200.0
33000034,20,9100000003.0,FF,,20200.0,0.0,AU,200.0
33000034,30,9100000001.0,FF,,2000.0,0.0,AU,200.0
33000035,10,9100000002.0,WH,,20000.0,0.0,AU,200.0
33000035,20,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000035,30,9100000001.0,FF,,20000.0,0.0,AU,200.0
33000036,10,9100000002.0,WH,,20000.0,0.0,AU,200.0
33000036,20,9100000003.0,FF,,20000.0,0.0,AU,200.0
33000036,30,9100000001.0,FF,,20000.0,0.0,AU,200.0
33000037,10,9100000001.0,FF,,200.0,0.0,AU,200.0
33000037,20,9100000002.0,WH,,200.0,0.0,AU,200.0
33000037,30,9100000003.0,FF,,200.0,0.0,AU,200.0
33000038,10,9100000002.0,WH,,105000.0,0.0,AU,1050.0
33000039,10,9100000002.0,WH,,10500.0,0.0,AU,10500.0
33000040,10,9100000002.0,WH,,52500.0,0.0,AU,52500.0
33000041,10,9100000002.0,WH,,5775.0,0.0,AU,5775.0
33000042,10,9100000002.0,FF,,57750.0,0.0,AU,57750.0
33000043,10,9100000002.0,FF,,21000.0,0.0,AU,21000.0
33000044,10,9100000002.0,WH,,1050.0,0.0,AU,1050.0
33000045,10,9100000003.0,FF,,1050000.0,0.0,AU,525000.0
33000045,20,9100000002.0,FF,,6300.0,0.0,AU,3150.0
33000046,10,9100000003.0,FF,,12600.0,0.0,AU,12600.0
33000047,10,9100000011.0,FF,,12600.0,0.0,AU,12600.0
33000047,20,9100000012.0,FF,,630000.0,0.0,AU,630000.0
33000047,30,9100000013.0,FF,,315000.0,0.0,AU,315000.0
33000047,40,9100000014.0,FF,,315000.0,0.0,AU,315000.0
33000047,50,9100000015.0,FF,,210000.0,0.0,AU,210000.0
33000048,10,9100000014.0,FF,,1050.0,0.0,AU,1050.0
33000048,20,9100000013.0,FF,,2100.0,0.0,AU,2100.0
33000049,10,9100000015.0,FF,,105000.0,0.0,AU,105000.0
33000049,20,9100000011.0,FF,,4200.0,0.0,AU,4200.0
33000050,10,9100000013.0,RT,,52700.0,0.0,AU,52700.0
33000051,10,9100000012.0,FF,,2500000.0,0.0,AU,25000.0
33000052,10,9100000013.0,FF,,2100.0,0.0,AU,1050.0
33000053,10,9100000003.0,FF,,10500.0,0.0,AU,1050.0
33000054,10,9100000003.0,FF,,105000.0,0.0,AU,10500.0
33000055,10,9100000003.0,FF,,5250.0,0.0,AU,1050.0
33000056,10,9100000011.0,FF,,11000.0,0.0,AU,11000.0
40000000,1000,110000003345.0,O0001,,499999.99,0.0,EA,25000.0
40000000,2000,110000000351.0,C0013,,719999.99,0.0,EA,240000.0
40000000,3000,110000000232.0,C0009,,15000.0,0.0,EA,30.0
40000000,4000,110000000233.0,C0009,,15000.0,0.0,EA,30.0
40000000,5000,110000000054.0,C0013,,9600.0,0.0,PAC,160.0
40000000,6000,110000002519.0,O0001,,285600.0,0.0,M,84.0
40000000,7000,110000004205.0,C0013,,8820.0,0.0,EA,49.0
40000000,8000,110000001219.0,O0001,,2420.0,0.0,EA,11.0
40000000,9000,110000001219.0,O0001,,37700.0,0.0,EA,13.0
40000000,10000,110000000061.0,O0001,,11640.0,0.0,EA,12.0
40000000,11000,110000004358.0,E0003,,1251599.99,0.0,M,1200.0
40000000,12000,110000002088.0,C0013,,35000.0,0.0,EA,5000.0
40000000,13000,110000000818.0,C0013,,173400.0,0.0,M,34.0
40000000,14000,110000000825.0,C0013,,1524584.97,0.0,M,82.41
40000000,15000,110000003933.0,C0013,,148500.0,0.0,M,990.0
40000000,16000,110000003936.0,C0013,,99000.0,0.0,M,450.0
40000000,17000,110000002804.0,C0013,,185500.0,0.0,M,530.0
40000000,18000,110000002806.0,C0013,,1335894.98,0.0,M,535.0
40000000,20000,110000001810.0,C0013,,19500.0,0.0,M,130.0
40000000,21000,110000004052.0,I0003,,25000.0,0.0,M,500.0
40000000,24000,110000004224.0,E0003,,60000.0,0.0,M,120.0
40000000,25000,110000002867.0,C0013,,67200.0,0.0,M,100.0
40000000,26000,110000001974.0,E0003,,4740.06,0.0,EA,1580.02
40000000,27000,110000003483.0,O0001,,342450.0,0.0,EA,342450.0
40000001,1000,110000001897.0,O0001,,2000000.35,0.0,EA,250000.04
40000001,2000,110000000351.0,C0013,,230400.04,0.0,EA,230400.04
40000001,3000,110000003341.0,O0001,,70670.01,0.0,EA,70670.01
40000003,1000,110000001897.0,O0001,,2000000.0,0.0,EA,250000.0
40000003,2000,110000000351.0,C0013,,366000.0,0.0,EA,366000.0
40000003,3000,110000003341.0,O0001,,107160.0,0.0,EA,107160.0
40000003,4000,110000003301.0,E0003,,8640.0,0.0,EA,1440.0
40000004,1000,110000003476.0,C0013,,3500.0,0.0,EA,35.0
40000004,2000,110000003477.0,C0009,,3500.0,0.0,EA,35.0
40000004,3000,110000000351.0,C0013,,85220.0,0.0,EA,85220.0
40000004,4000,110000000818.0,C0013,,57000.0,0.0,M,30.0
40000004,5000,110000001810.0,C0013,,2000.0,0.0,M,100.0
40000004,6000,110000003563.0,E0003,,6500.0,0.0,BAG,500.0
40000004,7000,110000002370.0,O0001,,25000.0,0.0,EA,25000.0
40000004,8000,110000003294.0,O0001,,14000.0,0.0,M,500.0
40000004,9000,110000002088.0,C0013,,15000.0,0.0,EA,7500.0
40000004,10000,110000001137.0,O0001,,510000.02,0.0,W,5.0
40000004,11000,110000004298.0,C0013,,16000.0,0.0,M,800.0
40000004,12000,110000001139.0,E0003,,10500.0,0.0,M,350.0
40000004,13000,110000001610.0,E0003,,700000.02,0.0,EA,350000.01
40000004,14000,110000003838.0,C0013,,14000.0,0.0,EA,2000.0
40000004,15000,110000003852.0,O0001,,100860.0,0.0,M2,820.0
40000004,16000,110000004689.0,B0003,,2766555.1,0.0,EA,9315.0
40000004,17000,110000000149.0,O0001,,60000.0,0.0,EA,30000.0
40000004,18000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,19000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,20000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,21000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,22000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,23000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,24000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,25000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,26000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,27000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,28000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,29000,110000000149.0,O0001,,50.0,0.0,EA,50.0
40000004,30000,110000000149.0,O0001,,5.0,0.0,EA,5.0
40000004,31000,110000000149.0,O0001,,5.0,0.0,EA,5.0
40000004,32000,110000000149.0,O0001,,5.0,0.0,EA,5.0
40000005,1000,110000004689.0,B0003,,21960003.56,0.0,EA,6598.56
40000005,2000,110000001610.0,E0003,,4460374.07,0.0,EA,202744.28
40000005,3000,110000001939.0,O0001,,98392.0,0.0,EA,98392.0
40000005,4000,110000002359.0,C0013,,2518355.05,0.0,EA,2518355.05
40000006,1000,110000003580.0,E0003,,100000.0,0.0,EA,50000.0
40000006,2000,110000001658.0,C0013,,30000.0,0.0,EA,30000.0
40000006,3000,110000001028.0,B0002,,24000.0,0.0,EA,12000.0
40000006,4000,110000001494.0,E0003,,50000.0,0.0,EA,50000.0
40000006,5000,110000002370.0,O0001,,50400.0,0.0,EA,50400.0
40000006,6000,110000002107.0,O0001,,39210.0,0.0,EA,39210.0
40000006,7000,110000003573.0,E0003,,14290.0,0.0,EA,14290.0
40000006,8000,110000003260.0,E0003,,260000.0,0.0,EA,260000.0
40000007,1000,110000003415.0,O0001,,1536600.0,0.0,EA,25.0
40000008,1000,290000000021.0,SERVICE,,913919.95,0.0,EA,85.0
40000008,2000,290000000021.0,SERVICE,,864959.95,0.0,EA,85.0
40000008,3000,280000000058.0,SERVICE,,40000.0,0.0,M,40000.0
40000008,4000,280000000006.0,SERVICE,,40000.0,0.0,AU,40000.0
40000008,5000,280000000093.0,SERVICE,,99999.99,0.0,AU,99999.99
40000008,6000,290000000251.0,SERVICE,,2079401.67,0.0,M,2079401.67
40000008,7000,290000000252.0,SERVICE,,999999.94,0.0,M,999999.94
40000008,8000,290000000267.0,SERVICE,,999999.94,0.0,M,999999.94
40000008,9000,290000000269.0,SERVICE,,999999.94,0.0,AU,999999.94
40000008,10000,290000000022.0,SERVICE,,999999.94,0.0,AU,999999.94
40000008,11000,290000000270.0,SERVICE,,699999.96,0.0,AU,699999.96
40000009,1000,280000000013.0,SERVICE,,100499.18,0.0,AU,200998.35
40000009,2000,280000000009.0,SERVICE,,34717.98,0.0,AU,69435.95
40000009,3000,280000000051.0,SERVICE,,933924.98,0.0,AU,1867.85
40000009,4000,280000000051.0,SERVICE,,820219.98,0.0,AU,1640.44
40000009,5000,290000000022.0,SERVICE,,1143079.37,0.0,M,691.1
40000009,6000,290000000022.0,SERVICE,,1515245.48,0.0,M,863.88
40000009,7000,290000000022.0,SERVICE,,2424396.28,0.0,M,1382.21
40000009,8000,290000000022.0,SERVICE,,909150.8,0.0,M,518.33
40000009,9000,280000000033.0,SERVICE,,84052.5,0.0,M,560.35
40000009,10000,280000000033.0,SERVICE,,560354.99,0.0,M,1120.71
40000009,11000,280000000033.0,SERVICE,,840529.98,0.0,M,1681.06
40000009,12000,280000000033.0,SERVICE,,656736.04,0.0,M,1120.71
40000009,13000,280000000033.0,SERVICE,,2028725.95,0.0,M,1127.07
40000009,14000,280000000059.0,SERVICE,,130749.47,0.0,AU,186784.96
40000010,1000,280000000034.0,SERVICE,,1961243.95,0.0,M,4903.11
40000010,2000,280000000051.0,SERVICE,,1307494.97,0.0,AU,2614.99
