Billing Document,Item,Billed Quantity,Net Value,Sales document,Sales Document Item,Material
90002166,5,28.0,146055.0,5500000230.0,10,200300013250
90002166,6,28.0,146055.0,5500000230.0,10,200300013250
90002166,7,28.0,146055.0,5500000230.0,10,200300013250
90002166,8,28.0,146055.0,5500000230.0,10,200300013250
90002167,1,100.0,120375.0,5500000207.0,30,200200200750
90002167,2,1.0,2407.5,5500000207.0,40,202030901500
90002167,3,48.0,115560.0,5500000207.0,40,202030901500
90002167,4,1.0,2407.5,5500000207.0,40,202030901500
90002168,1,392.0,2076228.0,5500000228.0,10,200300013300
90002168,2,64.0,338976.0,5500000228.0,10,200300013300
90002168,3,56.0,296604.0,5500000228.0,10,200300013300
90002168,4,8.0,42372.0,5500000228.0,10,200300013300
90002169,10,392.0,2276736.0,10000671.0,10,200300013300
90002169,11,64.0,371712.0,10000671.0,10,200300013300
90002169,12,56.0,325248.0,10000671.0,10,200300013300
90002169,13,8.0,46464.0,10000671.0,10,200300013300
90002170,1,34.0,180081.0,5500000228.0,10,200300013300
90002170,2,81.0,429016.5,5500000228.0,10,200300013300
90002170,3,187.0,990445.5,5500000228.0,10,200300013300
90002170,4,50.0,264825.0,5500000228.0,10,200300013300
90002170,5,84.0,444906.0,5500000228.0,10,200300013300
90002170,6,39.0,206563.5,5500000228.0,10,200300013300
90002170,7,28.0,148302.0,5500000228.0,10,200300013300
90002170,8,3.0,15889.5,5500000228.0,10,200300013300
90002170,9,14.0,74151.0,5500000228.0,10,200300013300
90002171,1,196.0,1038114.0,5500000228.0,10,200300013300
90002171,2,60.0,317790.0,5500000228.0,10,200300013300
90002171,3,24.0,127116.0,5500000228.0,10,200300013300
90002171,4,85.0,450202.5,5500000228.0,10,200300013300
90002171,5,16.0,84744.0,5500000228.0,10,200300013300
90002171,6,28.0,148302.0,5500000228.0,10,200300013300
90002171,7,28.0,148302.0,5500000228.0,10,200300013300
90002171,8,55.0,291307.5,5500000228.0,10,200300013300
90002171,9,1.0,5296.5,5500000228.0,10,200300013300
90002171,10,27.0,143005.5,5500000228.0,10,200300013300
90002172,10,34.0,197472.0,10000671.0,10,200300013300
90002172,11,81.0,470448.0,10000671.0,10,200300013300
90002172,12,187.0,1086096.0,10000671.0,10,200300013300
90002172,13,50.0,290400.0,10000671.0,10,200300013300
90002172,14,84.0,487872.0,10000671.0,10,200300013300
90002172,15,39.0,226512.0,10000671.0,10,200300013300
90002172,16,28.0,162624.0,10000671.0,10,200300013300
90002172,17,3.0,17424.0,10000671.0,10,200300013300
90002172,18,14.0,81312.0,10000671.0,10,200300013300
90002173,10,196.0,1138368.0,10000671.0,10,200300013300
90002173,11,60.0,348480.0,10000671.0,10,200300013300
90002173,12,24.0,139392.0,10000671.0,10,200300013300
90002173,13,85.0,493680.0,10000671.0,10,200300013300
90002173,14,16.0,92928.0,10000671.0,10,200300013300
90002173,15,28.0,162624.0,10000671.0,10,200300013300
90002173,16,28.0,162624.0,10000671.0,10,200300013300
90002173,17,55.0,319440.0,10000671.0,10,200300013300
90002173,18,1.0,5808.0,10000671.0,10,200300013300
90002173,19,27.0,156816.0,10000671.0,10,200300013300
90002174,1,28.0,148302.0,5500000228.0,10,200300013300
90002174,2,125.0,662062.5,5500000228.0,10,200300013300
90002174,3,203.0,1075189.5,5500000228.0,10,200300013300
90002174,4,21.0,111226.5,5500000228.0,10,200300013300
90002174,5,43.0,227749.5,5500000228.0,10,200300013300
90002174,6,28.0,148302.0,5500000228.0,10,200300013300
90002174,7,5.0,26482.5,5500000228.0,10,200300013300
90002174,8,16.0,84744.0,5500000228.0,10,200300013300
90002174,9,11.0,58261.5,5500000228.0,10,200300013300
90002175,10,28.0,162624.0,10000665.0,10,200300013300
90002175,11,125.0,726000.0,10000665.0,10,200300013300
90002175,12,203.0,1179024.0,10000665.0,10,200300013300
90002175,13,21.0,121968.0,10000665.0,10,200300013300
90002175,14,43.0,249744.0,10000665.0,10,200300013300
90002175,15,28.0,162624.0,10000665.0,10,200300013300
90002175,16,5.0,29040.0,10000665.0,10,200300013300
90002175,17,16.0,92928.0,10000665.0,10,200300013300
90002175,18,11.0,63888.0,10000665.0,10,200300013300
90002176,1,28.0,148302.0,5500000233.0,10,200300013300
90002176,2,14.0,74151.0,5500000233.0,10,200300013300
90002176,3,14.0,74151.0,5500000233.0,10,200300013300
90002176,4,28.0,148302.0,5500000233.0,10,200300013300
90002176,5,28.0,148302.0,5500000233.0,10,200300013300
90002176,6,3.0,15889.5,5500000233.0,10,200300013300
90002176,7,2.0,10593.0,5500000233.0,10,200300013300
90002176,8,2.0,10593.0,5500000233.0,10,200300013300
90002176,9,28.0,148302.0,5500000233.0,10,200300013300
90002176,10,56.0,296604.0,5500000233.0,10,200300013300
90002176,11,1.0,5296.5,5500000233.0,10,200300013300
90002176,12,28.0,148302.0,5500000233.0,10,200300013300
90002176,13,13.0,68854.5,5500000233.0,10,200300013300
90002176,14,7.0,37075.5,5500000233.0,10,200300013300
90002176,15,6.0,31779.0,5500000233.0,10,200300013300
90002176,16,22.0,116523.0,5500000233.0,10,200300013300
90002176,17,11.0,58261.5,5500000233.0,10,200300013300
90002176,18,1.0,5296.5,5500000233.0,10,200300013300
90002176,19,1.0,5296.5,5500000233.0,10,200300013300
90002176,20,1.0,5296.5,5500000233.0,10,200300013300
90002176,21,2.0,10593.0,5500000233.0,10,200300013300
90002176,22,1.0,5296.5,5500000233.0,10,200300013300
90002176,23,7.0,37075.5,5500000233.0,10,200300013300
90002176,24,4.0,21186.0,5500000233.0,10,200300013300
90002176,25,16.0,84744.0,5500000233.0,10,200300013300
90002176,26,12.0,63558.0,5500000233.0,10,200300013300
90002176,27,28.0,148302.0,5500000233.0,10,200300013300
90002176,28,28.0,148302.0,5500000233.0,10,200300013300
90002176,29,28.0,148302.0,5500000233.0,10,200300013300
90002176,30,28.0,148302.0,5500000233.0,10,200300013300
90002176,31,28.0,148302.0,5500000233.0,10,200300013300
90002176,32,6.0,31779.0,5500000233.0,10,200300013300
90002176,33,22.0,116523.0,5500000233.0,10,200300013300
90002177,10,28.0,168630.0,10000760.0,10,200300013300
90002177,11,14.0,84315.0,10000760.0,10,200300013300
90002177,12,14.0,84315.0,10000760.0,10,200300013300
90002177,13,28.0,168630.0,10000760.0,10,200300013300
90002177,14,28.0,168630.0,10000760.0,10,200300013300
90002177,15,3.0,18067.5,10000760.0,10,200300013300
90002177,16,2.0,12045.0,10000760.0,10,200300013300
90002177,17,2.0,12045.0,10000760.0,10,200300013300
90002177,18,28.0,168630.0,10000760.0,10,200300013300
90002177,19,56.0,337259.95,10000760.0,10,200300013300
90002177,20,1.0,6022.5,10000760.0,10,200300013300
90002177,21,28.0,168630.0,10000760.0,10,200300013300
90002177,22,13.0,78292.5,10000760.0,10,200300013300
90002177,23,7.0,42157.5,10000760.0,10,200300013300
90002177,24,6.0,36135.0,10000760.0,10,200300013300
90002177,25,22.0,132495.0,10000760.0,10,200300013300
90002177,26,11.0,66247.5,10000760.0,10,200300013300
90002177,27,1.0,6022.5,10000760.0,10,200300013300
90002177,28,1.0,6022.5,10000760.0,10,200300013300
90002177,29,1.0,6022.5,10000760.0,10,200300013300
90002177,30,2.0,12045.0,10000760.0,10,200300013300
90002177,31,1.0,6022.5,10000760.0,10,200300013300
90002177,32,7.0,42157.5,10000760.0,10,200300013300
90002177,33,4.0,24090.0,10000760.0,10,200300013300
90002177,34,16.0,96360.0,10000760.0,10,200300013300
90002177,35,12.0,72270.0,10000760.0,10,200300013300
90002177,36,28.0,168630.0,10000760.0,10,200300013300
90002177,37,28.0,168630.0,10000760.0,10,200300013300
90002177,38,28.0,168630.0,10000760.0,10,200300013300
90002177,39,28.0,168630.0,10000760.0,10,200300013300
90002177,40,28.0,168630.0,10000760.0,10,200300013300
90002177,41,6.0,36135.0,10000760.0,10,200300013300
90002177,42,22.0,132495.0,10000760.0,10,200300013300
90002178,10,1.0,0.0,10000556.0,10,200400044000
90002178,20,1.0,0.0,10000556.0,20,200100043000
90002179,10,28.0,171185.05,10000769.0,10,200300013350
90002179,11,56.0,342370.1,10000769.0,10,200300013350
90002179,12,196.0,1198295.35,10000769.0,10,200300013350
90002180,1,336.0,1779624.0,5500000228.0,10,200300013300
90002180,2,76.0,402534.0,5500000228.0,10,200300013300
90002180,3,84.0,444906.0,5500000228.0,10,200300013300
90002180,4,8.0,42372.0,5500000228.0,10,200300013300
90002180,5,4.0,21186.0,5500000228.0,10,200300013300
90002181,1,112.0,593208.0,5500000228.0,10,200300013300
90002181,2,28.0,148302.0,5500000228.0,10,200300013300
90002181,3,31.0,164191.5,5500000228.0,10,200300013300
90002181,4,38.0,201267.0,5500000228.0,10,200300013300
90002181,5,96.0,508464.0,5500000228.0,10,200300013300
90002181,6,72.0,381348.0,5500000228.0,10,200300013300
90002181,7,15.0,79447.5,5500000228.0,10,200300013300
90002181,8,68.0,360162.0,5500000228.0,10,200300013300
90002181,9,5.0,26482.5,5500000228.0,10,200300013300
90002181,10,39.0,206563.5,5500000228.0,10,200300013300
90002182,10,336.0,1951487.86,10000663.0,10,200300013300
90002182,11,76.0,441407.97,10000663.0,10,200300013300
90002182,12,84.0,487871.97,10000663.0,10,200300013300
90002182,13,8.0,46464.0,10000663.0,10,200300013300
90002182,14,4.0,23232.0,10000663.0,10,200300013300
90002183,10,112.0,650496.1,10000663.0,10,200300013300
90002183,11,28.0,162624.02,10000663.0,10,200300013300
90002183,12,31.0,180048.02,10000663.0,10,200300013300
90002183,13,38.0,220704.03,10000663.0,10,200300013300
90002183,14,96.0,557568.08,10000663.0,10,200300013300
90002183,15,72.0,418176.06,10000663.0,10,200300013300
90002183,16,15.0,87120.01,10000663.0,10,200300013300
90002183,17,68.0,394944.05,10000663.0,10,200300013300
90002183,18,5.0,29040.0,10000663.0,10,200300013300
90002183,19,39.0,226512.03,10000663.0,10,200300013300
90002184,10,56.0,337260.0,10000753.0,10,200300013300
90002184,11,28.0,168630.0,10000753.0,10,200300013300
90002184,12,28.0,168630.0,10000753.0,10,200300013300
90002184,13,28.0,168630.0,10000753.0,10,200300013300
90002184,14,28.0,168630.0,10000753.0,10,200300013300
90002185,10,28.0,168629.98,10000766.0,10,200300013300
90002185,11,10.0,60225.0,10000766.0,10,200300013300
90002185,12,6.0,36135.0,10000766.0,10,200300013300
90002185,13,12.0,72270.0,10000766.0,10,200300013300
90002185,14,25.0,150562.5,10000766.0,10,200300013300
90002185,15,3.0,18067.5,10000766.0,10,200300013300
90002185,16,12.0,72270.0,10000766.0,10,200300013300
90002185,17,9.0,54202.5,10000766.0,10,200300013300
90002185,18,7.0,42157.5,10000766.0,10,200300013300
90002186,10,5920.0,699886.5,10000731.0,10,950000000007
90002187,10,6930.0,819292.38,10000731.0,10,950000000007
90002188,10,1.0,6022.5,10000767.0,10,200300013300
90002188,11,8.0,48180.01,10000767.0,10,200300013300
90002188,12,15.0,90337.52,10000767.0,10,200300013300
90002188,13,5.0,30112.51,10000767.0,10,200300013300
90002188,14,2.0,12045.0,10000767.0,10,200300013300
90002188,15,11.0,66247.51,10000767.0,10,200300013300
90002188,16,3.0,18067.5,10000767.0,10,200300013300
90002188,17,7.0,42157.51,10000767.0,10,200300013300
90002188,18,3.0,18067.5,10000767.0,10,200300013300
90002188,19,1.0,6022.5,10000767.0,10,200300013300
90002188,20,6.0,36135.01,10000767.0,10,200300013300
90002188,21,22.0,132495.03,10000767.0,10,200300013300
90002188,22,4.0,24090.01,10000767.0,10,200300013300
90002188,23,28.0,168630.04,10000767.0,10,200300013300
90002188,24,28.0,168630.04,10000767.0,10,200300013300
90002188,25,28.0,168630.04,10000767.0,10,200300013300
90002188,26,56.0,337260.07,10000767.0,10,200300013300
90002188,27,2.0,12045.0,10000767.0,10,200300013300
90002188,28,2.0,12045.0,10000767.0,10,200300013300
90002188,29,54.0,325215.07,10000767.0,10,200300013300
90002188,30,28.0,168630.04,10000767.0,10,200300013300
90002188,31,13.0,78292.52,10000767.0,10,200300013300
90002188,32,13.0,78292.52,10000767.0,10,200300013300
90002189,1,28.0,148302.0,5500000232.0,10,200300013300
90002189,2,84.0,444906.0,5500000232.0,10,200300013300
90002189,3,140.0,741510.0,5500000232.0,10,200300013300
90002189,4,28.0,148302.0,5500000232.0,10,200300013300
90002189,5,28.0,148302.0,5500000232.0,10,200300013300
90002189,6,22.0,116523.0,5500000232.0,10,200300013300
90002189,7,6.0,31779.0,5500000232.0,10,200300013300
90002189,8,17.0,90040.5,5500000232.0,10,200300013300
90002189,9,10.0,52965.0,5500000232.0,10,200300013300
90002189,10,1.0,5296.5,5500000232.0,10,200300013300
90002189,11,15.0,79447.5,5500000232.0,10,200300013300
90002189,12,41.0,217156.5,5500000232.0,10,200300013300
90002189,13,28.0,148302.0,5500000232.0,10,200300013300
90002189,14,6.0,31779.0,5500000232.0,10,200300013300
90002189,15,6.0,31779.0,5500000232.0,10,200300013300
90002189,16,28.0,148302.0,5500000232.0,10,200300013300
90002189,17,16.0,84744.0,5500000232.0,10,200300013300
90002190,1,56.0,301098.0,5500000228.0,20,200300013350
90002190,2,28.0,150549.0,5500000228.0,20,200300013350
90002190,3,171.0,919424.25,5500000228.0,20,200300013350
90002190,4,28.0,150549.0,5500000228.0,20,200300013350
90002190,5,56.0,301098.0,5500000228.0,20,200300013350
90002190,6,81.0,435516.75,5500000228.0,20,200300013350
90002190,7,55.0,295721.25,5500000228.0,20,200300013350
90002190,8,1.0,5376.75,5500000228.0,20,200300013350
90002190,9,28.0,150549.0,5500000228.0,20,200300013350
90002191,1,84.0,451647.0,5500000228.0,20,200300013350
90002191,2,28.0,150549.0,5500000228.0,20,200300013350
90002191,3,189.0,1016205.75,5500000228.0,20,200300013350
90002191,4,26.0,139795.5,5500000228.0,20,200300013350
90002191,5,104.0,559182.0,5500000228.0,20,200300013350
90002191,6,36.0,193563.0,5500000228.0,20,200300013350
90002191,7,28.0,150549.0,5500000228.0,20,200300013350
90002191,8,9.0,48390.75,5500000228.0,20,200300013350
90002192,1,84.0,451647.0,5500000228.0,20,200300013350
90002192,2,112.0,602196.0,5500000228.0,20,200300013350
90002192,3,112.0,602196.0,5500000228.0,20,200300013350
90002192,4,16.0,86028.0,5500000228.0,20,200300013350
90002192,5,28.0,150549.0,5500000228.0,20,200300013350
90002192,6,83.0,446270.25,5500000228.0,20,200300013350
90002192,7,55.0,295721.25,5500000228.0,20,200300013350
90002192,8,1.0,5376.75,5500000228.0,20,200300013350
90002192,9,1.0,5376.75,5500000228.0,20,200300013350
90002192,10,4.0,21507.0,5500000228.0,20,200300013350
90002192,11,24.0,129042.0,5500000228.0,20,200300013350
90002193,1,112.0,602196.0,5500000228.0,20,200300013350
90002193,2,83.0,446270.25,5500000228.0,20,200300013350
90002193,3,40.0,215070.0,5500000228.0,20,200300013350
90002193,4,140.0,752745.0,5500000228.0,20,200300013350
90002193,5,16.0,86028.0,5500000228.0,20,200300013350
90002193,6,84.0,451647.0,5500000228.0,20,200300013350
90002193,7,1.0,5376.75,5500000228.0,20,200300013350
90002194,1,7000.0,551670.0,5500000227.0,20,950000000001
90002195,20,56.0,330175.98,10000663.0,20,200300013350
90002195,21,28.0,165087.99,10000663.0,20,200300013350
90002195,22,171.0,1008215.92,10000663.0,20,200300013350
90002195,23,28.0,165087.99,10000663.0,20,200300013350
90002195,24,56.0,330175.98,10000663.0,20,200300013350
90002195,25,81.0,477575.97,10000663.0,20,200300013350
90002195,26,55.0,324279.98,10000663.0,20,200300013350
90002195,27,1.0,5896.0,10000663.0,20,200300013350
90002195,28,28.0,165087.99,10000663.0,20,200300013350
90002196,20,84.0,495263.97,10000663.0,20,200300013350
90002196,21,28.0,165087.99,10000663.0,20,200300013350
90002196,22,189.0,1114343.91,10000663.0,20,200300013350
90002196,23,26.0,153295.99,10000663.0,20,200300013350
90002196,24,104.0,613183.96,10000663.0,20,200300013350
90002196,25,36.0,212255.99,10000663.0,20,200300013350
90002196,26,28.0,165087.99,10000663.0,20,200300013350
90002196,27,9.0,53064.0,10000663.0,20,200300013350
90002197,20,84.0,495264.0,10000663.0,20,200300013350
90002197,21,112.0,660352.0,10000663.0,20,200300013350
90002197,22,112.0,660352.0,10000663.0,20,200300013350
90002197,23,16.0,94336.0,10000663.0,20,200300013350
90002197,24,28.0,165088.0,10000663.0,20,200300013350
90002197,25,83.0,489368.0,10000663.0,20,200300013350
90002197,26,55.0,324280.0,10000663.0,20,200300013350
90002197,27,1.0,5896.0,10000663.0,20,200300013350
90002197,28,1.0,5896.0,10000663.0,20,200300013350
90002197,29,4.0,23584.0,10000663.0,20,200300013350
90002197,30,24.0,141504.0,10000663.0,20,200300013350
90002198,20,112.0,660352.05,10000663.0,20,200300013350
90002198,21,83.0,489368.03,10000663.0,20,200300013350
90002198,22,40.0,235840.02,10000663.0,20,200300013350
90002198,23,140.0,825440.05,10000663.0,20,200300013350
90002198,24,16.0,94336.01,10000663.0,20,200300013350
90002198,25,84.0,495264.04,10000663.0,20,200300013350
90002198,26,1.0,5896.0,10000663.0,20,200300013350
90002199,1,51.0,270121.5,5500000228.0,10,200300013300
90002199,2,257.0,1361200.5,5500000228.0,10,200300013300
90002199,3,8.0,42372.0,5500000228.0,10,200300013300
90002200,1,28.0,148302.0,5500000228.0,10,200300013300
90002200,2,8.0,42372.0,5500000228.0,10,200300013300
90002200,3,76.0,402534.0,5500000228.0,10,200300013300
90002200,4,63.0,333679.5,5500000228.0,10,200300013300
90002200,5,112.0,593208.0,5500000228.0,10,200300013300
90002200,6,2.0,10593.0,5500000228.0,10,200300013300
90002200,7,26.0,137709.0,5500000228.0,10,200300013300
90002201,1,56.0,296604.0,5500000228.0,10,200300013300
90002201,2,28.0,148302.0,5500000228.0,10,200300013300
90002201,3,28.0,148302.0,5500000228.0,10,200300013300
90002201,4,56.0,296604.0,5500000228.0,10,200300013300
90002201,5,43.0,227749.5,5500000228.0,10,200300013300
90002201,6,24.0,127116.0,5500000228.0,10,200300013300
90002201,7,41.0,217156.5,5500000228.0,10,200300013300
90002201,8,26.0,137709.0,5500000228.0,10,200300013300
90002201,9,2.0,10593.0,5500000228.0,10,200300013300
90002202,10,51.0,296207.94,10000665.0,10,200300013300
90002202,11,257.0,1492655.67,10000665.0,10,200300013300
90002202,12,8.0,46463.99,10000665.0,10,200300013300
90002203,10,28.0,162624.0,10000665.0,10,200300013300
90002203,11,8.0,46464.0,10000665.0,10,200300013300
90002203,12,76.0,441408.0,10000665.0,10,200300013300
90002203,13,63.0,365904.0,10000665.0,10,200300013300
90002203,14,112.0,650496.0,10000665.0,10,200300013300
90002203,15,2.0,11616.0,10000665.0,10,200300013300
90002203,16,26.0,151008.0,10000665.0,10,200300013300
90002204,10,56.0,325248.07,10000665.0,10,200300013300
90002204,11,28.0,162624.04,10000665.0,10,200300013300
90002204,12,28.0,162624.04,10000665.0,10,200300013300
90002204,13,56.0,325248.08,10000665.0,10,200300013300
90002204,14,43.0,249744.06,10000665.0,10,200300013300
90002204,15,24.0,139392.03,10000665.0,10,200300013300
90002204,16,41.0,238128.05,10000665.0,10,200300013300
90002204,17,26.0,151008.03,10000665.0,10,200300013300
90002204,18,2.0,11616.0,10000665.0,10,200300013300
90002205,1,100.0,120375.0,5500000196.0,10,200200200750
90002205,2,100.0,96300.0,5500000196.0,20,200200190600
90002205,3,50.0,32100.0,5500000196.0,30,200200170400
90002206,1,28.0,148302.0,5500000223.0,10,200300013300
90002206,2,56.0,296604.0,5500000223.0,10,200300013300
90002206,3,1.0,5296.5,5500000223.0,10,200300013300
90002206,4,27.0,143005.5,5500000223.0,10,200300013300
90002207,40,100.0,157800.0,10000490.0,40,200200200750
90002207,50,100.0,126240.0,10000490.0,50,200200190600
90002207,60,50.0,46760.0,10000490.0,60,200200170400
90002208,10,28.0,168630.0,10000730.0,10,200300013300
90002208,11,56.0,337260.0,10000730.0,10,200300013300
90002208,12,1.0,6022.5,10000730.0,10,200300013300
90002208,13,27.0,162607.5,10000730.0,10,200300013300
90002209,20,7000.0,551670.4,10000731.0,20,950000000001
90002210,20,9.0,54202.43,10000711.0,20,202038003300
90002210,21,13.0,78292.41,10000711.0,20,202038003300
90002210,22,6.0,36134.95,10000711.0,20,202038003300
90002210,30,6.0,36134.95,10000711.0,30,200300013300
90002211,1,11.0,57378.75,5500000206.0,10,200300013250
90002211,2,127.0,662463.75,5500000206.0,10,200300013250
90002211,3,56.0,292110.0,5500000206.0,10,200300013250
90002211,4,1.0,5216.25,5500000206.0,10,200300013250
90002211,5,3.0,15648.75,5500000206.0,10,200300013250
90002211,6,52.0,271245.0,5500000206.0,10,200300013250
90002211,7,2.0,10432.5,5500000206.0,10,200300013250
90002211,8,1.0,5216.25,5500000206.0,10,200300013250
90002211,9,27.0,140838.75,5500000206.0,10,200300013250
90002212,10,11.0,59345.0,10000641.0,10,200300013250
90002212,11,127.0,685165.0,10000641.0,10,200300013250
90002212,12,56.0,302120.0,10000641.0,10,200300013250
90002212,13,1.0,5395.0,10000641.0,10,200300013250
90002212,14,3.0,16185.0,10000641.0,10,200300013250
90002212,15,52.0,280540.0,10000641.0,10,200300013250
90002212,16,2.0,10790.0,10000641.0,10,200300013250
90002212,17,1.0,5395.0,10000641.0,10,200300013250
90002212,18,27.0,145665.0,10000641.0,10,200300013250
90002213,1,2.0,10593.0,5500000230.0,20,200300013300
90002213,2,2.0,10593.0,5500000230.0,20,200300013300
90002213,3,80.0,423720.0,5500000230.0,20,200300013300
90002213,4,28.0,148302.0,5500000230.0,20,200300013300
90002213,5,84.0,444906.0,5500000230.0,20,200300013300
90002213,6,28.0,148302.0,5500000230.0,20,200300013300
90002213,7,28.0,148302.0,5500000230.0,20,200300013300
90002213,8,28.0,148302.0,5500000230.0,20,200300013300
90002213,9,28.0,148302.0,5500000230.0,20,200300013300
90002213,10,28.0,148302.0,5500000230.0,20,200300013300
90002213,11,28.0,148302.0,5500000230.0,20,200300013300
90002213,12,2.0,10593.0,5500000230.0,20,200300013300
90002213,13,26.0,137709.0,5500000230.0,20,200300013300
90002214,1,30.0,158895.0,5500000230.0,20,200300013300
90002214,2,109.0,577318.5,5500000230.0,20,200300013300
90002214,3,4.0,21186.0,5500000230.0,20,200300013300
90002214,4,2.0,10593.0,5500000230.0,20,200300013300
90002214,5,8.0,42372.0,5500000230.0,20,200300013300
90002214,6,98.0,519057.0,5500000230.0,20,200300013300
90002214,7,1.0,5296.5,5500000230.0,20,200300013300
90002214,8,28.0,148302.0,5500000230.0,20,200300013300
90002214,9,56.0,296604.0,5500000230.0,20,200300013300
90002214,10,28.0,148302.0,5500000230.0,20,200300013300
90002214,11,28.0,148302.0,5500000230.0,20,200300013300
90002215,10,1.0,0.0,10000722.0,10,600476009378
90002216,10,28.0,168630.06,10000773.0,10,200300013300
90002216,11,28.0,168630.06,10000773.0,10,200300013300
90002216,12,28.0,168630.06,10000773.0,10,200300013300
90002216,13,28.0,168630.06,10000773.0,10,200300013300
90002216,14,56.0,337260.08,10000773.0,10,200300013300
90002216,15,28.0,168630.06,10000773.0,10,200300013300
90002216,16,28.0,168630.06,10000773.0,10,200300013300
90002216,17,28.0,168630.06,10000773.0,10,200300013300
90002217,10,1.0,8303.81,10000742.0,10,200100013650
90002218,1,28.0,146055.0,5500000235.0,10,200300013250
90002218,2,56.0,292110.0,5500000235.0,10,200300013250
90002218,3,28.0,146055.0,5500000235.0,10,200300013250
90002218,4,348.0,1815255.0,5500000235.0,10,200300013250
90002218,5,28.0,146055.0,5500000235.0,10,200300013250
90002218,6,28.0,146055.0,5500000235.0,10,200300013250
90002219,10,28.0,168805.01,10000724.0,10,200300013250
90002219,11,56.0,337610.03,10000724.0,10,200300013250
90002219,12,28.0,168805.01,10000724.0,10,200300013250
90002219,13,348.0,2098005.18,10000724.0,10,200300013250
90002219,14,28.0,168805.01,10000724.0,10,200300013250
90002219,15,28.0,168805.01,10000724.0,10,200300013250
90002220,1,168.0,889812.0,5500000234.0,20,200300013300
90002220,2,56.0,296604.0,5500000234.0,20,200300013300
90002220,3,56.0,296604.0,5500000234.0,20,200300013300
90002220,4,140.0,741510.0,5500000234.0,20,200300013300
90002220,5,84.0,444906.0,5500000234.0,20,200300013300
90002221,1,140.0,741510.0,5500000234.0,20,200300013300
90002221,2,28.0,148302.0,5500000234.0,20,200300013300
90002221,3,56.0,296604.0,5500000234.0,20,200300013300
90002221,4,56.0,296604.0,5500000234.0,20,200300013300
90002221,5,224.0,1186416.0,5500000234.0,20,200300013300
90002223,1,56.0,296604.0,5500000234.0,10,202038003300
90002223,2,252.0,1334718.0,5500000234.0,10,202038003300
90002223,3,84.0,444906.0,5500000234.0,10,202038003300
90002223,4,84.0,444906.0,5500000234.0,10,202038003300
90002223,5,28.0,148302.0,5500000234.0,10,202038003300
90002224,1,1.0,5296.5,5500000234.0,10,202038003300
90002224,2,23.0,121819.5,5500000234.0,10,202038003300
90002224,3,29.0,153598.5,5500000234.0,10,202038003300
90002224,4,56.0,296604.0,5500000234.0,10,202038003300
90002224,5,1.0,5296.5,5500000234.0,10,202038003300
90002224,6,9.0,47668.5,5500000234.0,20,200300013300
90002224,7,1.0,5296.5,5500000234.0,20,200300013300
90002224,8,55.0,291307.5,5500000234.0,20,200300013300
90002224,9,28.0,148302.0,5500000234.0,20,200300013300
90002224,10,56.0,296604.0,5500000234.0,20,200300013300
90002224,11,168.0,889812.0,5500000234.0,20,200300013300
90002224,12,56.0,296604.0,5500000234.0,20,200300013300
90002224,13,28.0,148302.0,5500000234.0,20,200300013300
90002224,14,1.0,5296.5,5500000234.0,20,200300013300
90002225,10,1.0,6164.0,10000775.0,10,200300013350
90002225,11,18.0,110951.96,10000775.0,10,200300013350
90002225,12,62.0,382167.86,10000775.0,10,200300013350
90002225,13,10.0,61639.98,10000775.0,10,200300013350
90002226,10,1.0,0.0,10000556.0,10,200400044000
90002226,20,1.0,0.0,10000556.0,20,200100043000
90002227,10,28.0,168630.0,10000774.0,10,200300013300
90002227,11,56.0,337260.0,10000774.0,10,200300013300
90002227,12,56.0,337259.98,10000774.0,10,200300013300
90002227,13,27.0,162607.5,10000774.0,10,200300013300
90002227,14,1.0,6022.5,10000774.0,10,200300013300
90002227,15,18.0,108405.0,10000774.0,10,200300013300
90002227,16,10.0,60225.0,10000774.0,10,200300013300
90002227,17,28.0,168630.0,10000774.0,10,200300013300
90002227,18,28.0,168630.0,10000774.0,10,200300013300
90002227,19,18.0,108405.0,10000774.0,10,200300013300
90002227,20,7.0,42157.5,10000774.0,10,200300013300
90002227,21,2.0,12045.0,10000774.0,10,200300013300
90002227,22,1.0,6022.5,10000774.0,10,200300013300
90002228,10,1.0,0.0,10000556.0,10,200400044000
90002228,20,1.0,0.0,10000556.0,20,200100043000
90002229,10,1.0,0.0,10000556.0,10,200400044000
90002229,20,1.0,0.0,10000556.0,20,200100043000
90002230,1,2880000.0,1180800.0,5400000008.0,10,100800010013
90002230,2,27000.0,606354.12,5400000008.0,20,600020000301
90002231,10,28.0,170940.0,10000770.0,10,200300013300
90002231,11,28.0,170940.0,10000770.0,10,200300013300
90002231,12,28.0,170940.0,10000770.0,10,200300013300
90002231,13,28.0,170940.0,10000770.0,10,200300013300
90002231,14,28.0,170940.0,10000770.0,10,200300013300
90002231,15,56.0,341880.0,10000770.0,10,200300013300
90002231,16,28.0,170940.0,10000770.0,10,200300013300
90002231,17,28.0,170940.0,10000770.0,10,200300013300
90002231,18,28.0,170940.0,10000770.0,10,200300013300
90002232,10,28.0,171185.05,10000780.0,10,200300013350
90002232,11,28.0,171185.05,10000780.0,10,200300013350
90002232,12,28.0,171185.05,10000780.0,10,200300013350
90002232,13,56.0,342370.09,10000780.0,10,200300013350
90002232,14,56.0,342370.08,10000780.0,10,200300013350
