Material,Valuation area,Valuation Type,Del. flag val. type,Total Stock,Total Value,Price control,Moving price,Standard price,Price unit,Valuation Class,Value/mov. av. price,Tot.stock prev.per,Total value PP,Price control.1,MovAvgPrice PP,Standard price.1,Price unit PP,Valuation class,Value prev. period,Total stock PY,Total value PY,Price control.2,MovAvgPrice PY,Standard price.2,Price unit PY,Valuation class.1,Value previous year,Year current period,Current period,Valuation Category,Previous Price,Last Price Change,Future Price,Valid from,Time Stamp,Tax price 1,Commercial price 1,Tax price 3,Commercial price 3,Total val. YBL,Total stock in YBL,Total stock in PBL,Tot.val.per.bef.last,Future planned price,Planned price 1,Planned price 2,Planned price 3,Planned price date 1,Planned price date 2,Planned price date 3,Future cost est. pd,Curr. cost est. per.,Prev. cost est. per.,Future cost estimate,Current CostEstimate,PreviousCostEstimate,Overhead key,LIFO/FIFO-relevant,LIFO Pool,Commercial price 2,Tax price 2,Devaluation Ind.,Maintenance status,ProdCostEst.No.,Cost Estimate Number,Valuation Variant,Valuation Variant.1,Valuation Variant.2,Costing Version,Costing Version.1,Costing Version.2,Origin Group,Overhead Group,Posting Period,Current Period,Previous Period,Future Fiscal Year,Current Fiscal Year,Previous Fiscal Year,Cost Est. with Qty Structure,PreviousPlannedPrice,Mat. Ledger Active,Material Price Determination: Control,Current Planned Prc.,Total value at SP,Material origin,Phys. Inv. Block,Ph.inv. VO material,Date of Last Count,CC Phys. Inv. Ind.,Valuation margin,Fixed Current Plnd Price,Fixed Previous Plnd Price,"Future Plan Price, Fixed",Current Valuation Strategy,Previous Valuation Strategy,Future Valuation Strategy,VC: Sales order stk,Proj. stk val. class,Material Usage,Material origin.1,Produced in-house,Valuated UoM,Price unit.1,MBEWH rec. already exists for per. befor,VC: Spec. stk at vdr,MD Product valuation extension field ele,Prepaid Inventory
600188003082,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100037706,100037707,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600188003082,2010,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100150930,100150931,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600188003082,2012,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100159234,100159235,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600188003082,2013,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100152174,100152175,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600188003082,6002,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100153910,100153911,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600188003084,1001,,,1.0,1090.6,V,1090.6,0.0,1,6011,0.0,0,0.0,V,1090.6,0.0,1,6011,0.0,0,0.0,V,1090.6,0.0,1,6011,0,2018,11,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100004898,100004899,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600188003086,1001,,,3.0,1749.0,V,583.0,0.0,1,6011,0.0,0,0.0,V,1056.0,0.0,1,6011,0.0,0,0.0,V,1056.0,0.0,1,6011,0,2018,11,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100004902,100004903,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600189003088,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100026014,100026015,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600189003109,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100037738,100037739,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600189003114,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100057786,100057787,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600189003115,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100174906,100174907,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600189003115,2008,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100180718,100180719,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600189003119,2005,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100178374,100178375,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600189003119,2010,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100182292,100182293,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600189003119,2016,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100186984,100186985,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600189003129,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100026050,100026051,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600189003131,1001,,,0.0,0.0,V,27.45,0.0,1,6011,0.0,0,0.0,V,27.45,0.0,1,6011,0.0,0,0.0,V,27.45,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100004944,100004945,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003140,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100057818,100057819,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003142,1001,,,2.0,419.83,V,209.92,0.0,1,6011,0.0,0,0.0,V,209.92,0.0,1,6011,0.0,0,0.0,V,209.92,0.0,1,6011,0,2018,11,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100004958,100004959,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003143,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100174910,100174911,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600190003143,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100177596,100177597,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003147,2017,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100187770,100187771,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600190003148,2008,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100180726,100180727,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003148,2013,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100184644,100184645,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003148,6002,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100166688,100166689,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003149,2012,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100183864,100183865,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600190003150,2008,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100161126,100161127,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600190003151,1001,,,0.0,0.0,V,1584.45,0.0,1,6011,0.0,0,0.0,V,1584.45,0.0,1,6011,0.0,0,0.0,V,1584.45,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100004964,100004965,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003151,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100057830,100057831,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003151,2006,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100159966,100159967,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003151,2017,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100165984,100165985,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003152,2010,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100182302,100182303,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600190003152,6002,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100166692,100166693,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003153,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100026076,100026077,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600191003153,2013,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100152186,100152187,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600191003156,2006,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100159974,100159975,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003156,2012,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100159248,100159249,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003156,6003,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100154546,100154547,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003156,6004,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100155168,100155169,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003157,2002,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100175702,100175703,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600191003157,2009,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100181522,100181523,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600191003157,2015,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100186214,100186215,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600191003158,2003,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100176736,100176737,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003158,2008,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100180734,100180735,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003159,6002,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100166698,100166699,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003164,2010,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100182310,100182311,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003164,6003,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100167482,100167483,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003164,6004,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100168612,100168613,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003170,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100026086,100026087,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003172,2010,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100150946,100150947,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600191003173,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100057854,100057855,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003173,2005,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100049492,100049493,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003174,2011,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100151572,100151573,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191003176,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100026098,100026099,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
600191003176,2015,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100164758,100164759,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600191008375,2010,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100182312,100182313,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,6011.0,,,,,0,,,,
