Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price,Created on,Sold-to Party,Billed Quantity,Net Value_billing,Moving price,MovAvgPrice PP,MovAvgPrice PY,Total Stock,Total Value,Year,Month,Quarter,Material_Avg_Price,Price_Ratio,Profit_Margin,Order_Count,Total_Revenue,Total_Qty,Customer_Segment,Volume_Segment,Seasonal_Flag
20000891,30,200300023250,B0003,,583500.0,3000.0,EA,194.5,2023-05-18,1008776,,,77168.98,77168.98,77168.98,1.0,5373.23,2023,5,2,1869.0772727272727,0.10406204325420662,-39575.568123393314,6,4668000.0,24000.0,0,0,0
20000896,10,202038003250,B0003,,100.0,1.0,EA,100.0,2023-09-07,1000206,,,1.0,1.0,1.0,0.0,0.0,2023,9,3,2400.614120879121,0.04165600757333683,99.0,84,122351954.49,22285.0,0,0,0
20000897,10,202038003250,B0003,,10.0,1.0,EA,10.0,2023-09-13,1000206,,,1.0,1.0,1.0,0.0,0.0,2023,9,3,2400.614120879121,0.004165600757333683,90.0,84,122351954.49,22285.0,0,0,0
20000897,20,202038003250,B0003,,10.0,1.0,EA,10.0,2023-09-13,1000206,,,1.0,1.0,1.0,0.0,0.0,2023,9,3,2400.614120879121,0.004165600757333683,90.0,84,122351954.49,22285.0,0,0,0
20000898,10,200100013450,B0003,,10.0,1.0,EA,10.0,2023-09-13,1003368,,,5217.04,5217.04,5217.04,0.0,0.0,2023,9,3,1524.9014473684213,0.006557800844938123,-52070.399999999994,10,12364079.98,1666.0,0,0,0
20000898,20,200100013450,B0003,,10.0,1.0,EA,10.0,2023-09-13,1003368,,,5217.04,5217.04,5217.04,0.0,0.0,2023,9,3,1524.9014473684213,0.006557800844938123,-52070.399999999994,10,12364079.98,1666.0,0,0,0
20000899,10,202038003250,B0003,,10.0,1.0,EA,10.0,2023-09-13,1000206,,,1.0,1.0,1.0,0.0,0.0,2023,9,3,2400.614120879121,0.004165600757333683,90.0,84,122351954.49,22285.0,0,0,0
20000899,20,202038003250,B0003,,10.0,1.0,EA,10.0,2023-09-13,1000206,,,1.0,1.0,1.0,0.0,0.0,2023,9,3,2400.614120879121,0.004165600757333683,90.0,84,122351954.49,22285.0,0,0,0
20000902,20,202032902400,B0003,,10.0,1.0,EA,10.0,2023-09-13,1000206,,,1.0,1.0,1.0,0.0,0.0,2023,9,3,10.0,1.0,90.0,84,122351954.49,22285.0,0,0,0
20000903,10,200300312500,B0003,,100.0,1.0,EA,100.0,2023-09-13,1000167,,,1.0,1.0,1.0,0.0,0.0,2023,9,3,56.0,1.7857142857142858,99.0,47,32151693.02,5849.0,0,0,0
20000904,10,200300053250,B0003,,2340.0,78.0,EA,30.0,2023-10-17,1003972,,,5361.74,5366.0,5366.0,0.0,0.0,2023,10,4,33.6575,0.891331798261903,-17772.466666666664,48,19207665.5,156538.0,0,0,1
20000905,10,200200160300,B0003,,1400.0,20.0,EA,70.0,2023-11-10,1004038,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,0.0866735180018992,-1001.1571428571427,12,283444.0,580.0,0,0,1
20000905,20,200200160300,B0003,,34500.0,50.0,EA,23.0,2023-11-10,1004038,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,0.02847844162919545,-3251.347826086956,12,283444.0,580.0,0,0,1
20000906,10,200200160300,B0003,,3422.91,100.0,EA,34.23,2023-11-22,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,0.0423833503029287,-2151.8550978673675,219,5191942059.37,14766.0,1,0,1
20000907,10,200200160300,B0003,,3400.3,100.0,EA,34.0,2023-11-22,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,0.04209856588663675,-2167.0882352941176,219,5191942059.37,14766.0,1,0,1
20000908,10,200200160300,B0003,,10000.0,100.0,EA,100.0,2023-11-27,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,0.12381931143128456,-670.81,219,5191942059.37,14766.0,1,0,1
20000909,10,200200160300,B0003,,6000.0,5.0,EA,1200.0,2023-11-27,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,1.4858317371754148,35.76583333333333,219,5191942059.37,14766.0,1,0,1
20000910,10,200200160300,B0003,,10000.0,100.0,EA,100.0,2023-11-27,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,0.12381931143128456,-670.81,219,5191942059.37,14766.0,1,0,1
20000911,10,200200160300,B0003,,4000.0,40.0,EA,100.0,2023-11-27,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,0.12381931143128456,-670.81,219,5191942059.37,14766.0,1,0,1
20000911,20,200300283250,B0003,,10000.0,100.0,EA,100.0,2023-11-27,1000012,,,1.0,1.0,1.0,0.0,0.0,2023,11,4,213.37273972602742,0.46866342967897834,99.0,219,5191942059.37,14766.0,1,0,1
20000912,10,200200160300,B0003,,4000.0,20.0,EA,200.0,2023-11-27,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,0.24763862286256913,-285.405,219,5191942059.37,14766.0,1,0,1
20000913,10,200200160300,B0003,,3000.5,3.0,EA,1000.17,2023-11-30,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,1.2384036071422788,22.932101542737737,219,5191942059.37,14766.0,1,0,1
20000914,10,200200160300,B0003,,10000.0,10.0,EA,1000.0,2023-11-30,1000012,,,770.81,100079.0,100079.0,478.0,453247.14,2023,11,4,807.6284615384616,1.2381931143128455,22.919000000000008,219,5191942059.37,14766.0,1,0,1
20000915,10,200300283250,B0003,,100000.43,10.0,EA,10000.04,2024-01-09,1000012,,,1.0,1.0,1.0,0.0,0.0,2024,1,1,213.37273972602742,46.86653043326971,99.99000003999984,219,5191942059.37,14766.0,1,0,1
20000917,10,200300283250,B0003,,10000.0,10.0,EA,1000.0,2024-01-10,1000012,,,1.0,1.0,1.0,0.0,0.0,2024,1,1,213.37273972602742,4.686634296789784,99.9,219,5191942059.37,14766.0,1,0,1
20000919,10,200300283250,B0003,,3400.3,10.0,EA,340.03,2024-01-10,1000012,,,1.0,1.0,1.0,0.0,0.0,2024,1,1,213.37273972602742,1.59359625993743,99.70590830220863,219,5191942059.37,14766.0,1,0,1
20000921,10,200300283250,B0003,,3400.3,10.0,EA,340.03,2024-01-10,1000012,,,1.0,1.0,1.0,0.0,0.0,2024,1,1,213.37273972602742,1.59359625993743,99.70590830220863,219,5191942059.37,14766.0,1,0,1
20000923,10,200300283250,B0003,,3400.3,10.0,EA,340.03,2024-01-11,1000012,,,1.0,1.0,1.0,0.0,0.0,2024,1,1,213.37273972602742,1.59359625993743,99.70590830220863,219,5191942059.37,14766.0,1,0,1
20000957,10,200300013250,B0003,,500.0,5.0,EA,100.0,2024-02-14,1000206,,,5228.05,59047.0,59047.0,9469.0,49504450.83,2024,2,1,905.7128504672896,0.11041026959969313,-5128.05,84,122351954.49,22285.0,0,0,1
20000958,10,100131110039,CELL,,9999.8,10.0,EA,999.98,2024-02-14,1000012,,,36.6,36.6,36.6,0.0,0.0,2024,2,1,2042823.726440678,0.0004895087065306018,96.33992679853597,219,5191942059.37,14766.0,1,0,1
20000963,10,100131110039,CELL,,12000.01,10.0,EA,1200.0,2024-02-16,1004320,,,36.6,36.6,36.6,0.0,0.0,2024,2,1,2042823.726440678,0.0005874221962806476,96.95,2,24000.02,20.0,0,0,1
20000967,10,220401205350,B0003,,1000.2,1.0,EA,1000.2,2024-02-17,1000051,,,983.41,983.41,983.41,1.0,275.88,2024,2,1,3022.905714285714,0.33087370051709947,1.6786642671465783,15,36834022.57,6584.0,0,0,1
20000969,10,220401205350,B0003,,5760.06,4.0,EA,1440.02,2024-03-04,1000051,,,983.41,983.41,983.41,1.0,275.88,2024,3,1,3022.905714285714,0.4763694723241687,31.708587380730823,15,36834022.57,6584.0,0,0,1
20000969,20,220401205350,B0003,,14400.16,10.0,EA,1440.02,2024-03-04,1000051,,,983.41,983.41,983.41,1.0,275.88,2024,3,1,3022.905714285714,0.4763694723241687,31.708587380730823,15,36834022.57,6584.0,0,0,1
20000970,10,220401205350,B0003,,4000.35,4.0,EA,1000.09,2024-03-05,1000051,,,983.41,983.41,983.41,1.0,275.88,2024,3,1,3022.905714285714,0.33083731168780844,1.6678498935095902,15,36834022.57,6584.0,0,0,1
20000971,10,110000000233,C0009,,1000000.0,1000.0,EA,1000.0,2024-03-16,1000012,,,1.0,1.0,1.0,0.0,0.0,2024,3,1,25265.0,0.039580447259054026,99.9,219,5191942059.37,14766.0,1,0,1
20000972,10,220401205350,B0003,,9999.86,10.0,EA,999.99,2024-03-27,1000012,,,983.41,983.41,983.41,1.0,275.88,2024,3,1,3022.905714285714,0.3308042309339075,1.6580165801658058,219,5191942059.37,14766.0,1,0,1
20000972,20,200300023300,B0003,,14399.82,10.0,EA,1439.98,2024-03-27,1000012,,,5368.44,5368.44,5368.44,1.0,5284.08,2024,3,1,470.24120000000005,3.062215730990819,-272.813511298768,219,5191942059.37,14766.0,1,0,1
20000973,10,200300023300,B0003,,14399.88,10.0,EA,1439.99,2024-03-27,1000012,,,5368.44,5368.44,5368.44,1.0,5284.08,2024,3,1,470.24120000000005,3.0622369966731964,-272.8109222980715,219,5191942059.37,14766.0,1,0,1
20000974,10,200300023300,B0003,,19240.25,100.0,EA,192.4,2024-03-28,1000012,,,5368.44,5368.44,5368.44,1.0,5284.08,2024,3,1,470.24120000000005,0.4091517289425086,-2690.2494802494803,219,5191942059.37,14766.0,1,0,1
20000975,10,200300023300,B0003,,80000.0,800.0,EA,100.0,2024-03-29,1000012,,,5368.44,5368.44,5368.44,1.0,5284.08,2024,3,1,470.24120000000005,0.21265682377469264,-5268.44,219,5191942059.37,14766.0,1,0,1
20000975,20,200300013300,B0003,,210000.0,1000.0,EA,210.0,2024-03-29,1000012,,,5307.92,5307.92,5307.92,0.0,0.0,2024,3,1,2727.0462009803923,0.07700639612357998,-2427.5809523809526,219,5191942059.37,14766.0,1,0,1
20000982,10,100111110015,CELL,,150000.5,1000.0,EA,150.0,2024-04-03,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.19188147645669107,53.76,219,5191942059.37,14766.0,1,0,0
20000984,10,100111110015,CELL,,7500.01,50.0,EA,300.0,2024-04-06,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.38376295291338214,76.88,219,5191942059.37,14766.0,1,0,0
20000985,10,100111110015,CELL,,7999.63,80.0,EA,100.0,2024-04-06,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.12792098430446072,30.64,219,5191942059.37,14766.0,1,0,0
20000986,10,100111110015,CELL,,24500.2,70.0,EA,350.0,2024-04-08,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.4477234450656125,80.18285714285713,219,5191942059.37,14766.0,1,0,0
20000987,10,100111110015,CELL,,60000.0,150.0,EA,400.0,2024-04-08,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.5116839372178429,82.66,219,5191942059.37,14766.0,1,0,0
20000988,10,100111110015,CELL,,40000.0,80.0,EA,500.0,2024-04-08,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.6396049215223035,86.128,219,5191942059.37,14766.0,1,0,0
20000989,10,100111110015,CELL,,39999.74,80.0,EA,500.0,2024-04-09,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.6396049215223035,86.128,219,5191942059.37,14766.0,1,0,0
20000990,10,100111110015,CELL,,100000.0,1000.0,EA,100.0,2024-04-11,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.12792098430446072,30.64,219,5191942059.37,14766.0,1,0,0
20000991,10,100111110015,CELL,,3024.72,2.0,EA,1512.36,2024-04-12,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,1.934625798226942,95.41379036737285,219,5191942059.37,14766.0,1,0,0
20000992,10,100111110015,CELL,,1512.36,1.0,EA,1512.36,2024-04-12,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,1.934625798226942,95.41379036737285,219,5191942059.37,14766.0,1,0,0
20000993,10,100111110015,CELL,,10000.5,100.0,EA,100.01,2024-04-18,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.12793377640289116,30.64693530646936,219,5191942059.37,14766.0,1,0,0
20000994,10,100111110015,CELL,,10000.5,100.0,EA,100.01,2024-04-18,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.12793377640289116,30.64693530646936,219,5191942059.37,14766.0,1,0,0
20000995,10,100111110015,CELL,,999.95,10.0,EA,100.0,2024-04-18,1000012,,,69.36,69.36,69.36,83.0,5757.29,2024,4,2,781.7325714285714,0.12792098430446072,30.64,219,5191942059.37,14766.0,1,0,0
20000996,10,200201033500,B0003,,60000.0,60.0,EA,1000.0,2024-04-19,1000126,,,8323.94,8323.94,8323.94,0.0,0.0,2024,4,2,357.9724096385542,2.793511379856629,-732.394,35,5264159.37,1339.0,0,0,0
20000997,10,200201033500,B0003,,2896.71,1.0,EA,2896.71,2024-04-20,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,4,2,357.9724096385542,8.091992349144496,-187.3584169626922,219,5191942059.37,14766.0,1,0,0
20000998,10,200201033500,B0003,,39999.92,80.0,EA,500.0,2024-04-25,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,4,2,357.9724096385542,1.3967556899283144,-1564.788,219,5191942059.37,14766.0,1,0,0
20000999,10,200201033500,B0003,,50000.5,250.0,EA,200.0,2024-04-25,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,4,2,357.9724096385542,0.5587022759713258,-4061.9700000000003,219,5191942059.37,14766.0,1,0,0
20001000,10,200201033500,B0003,,999.95,10.0,EA,100.0,2024-04-25,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,4,2,357.9724096385542,0.2793511379856629,-8223.94,219,5191942059.37,14766.0,1,0,0
20001001,10,200201033500,B0003,,20000.14,100.0,EA,200.0,2024-04-25,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,4,2,357.9724096385542,0.5587022759713258,-4061.9700000000003,219,5191942059.37,14766.0,1,0,0
20001004,10,200201033500,B0003,,10000.5,100.0,EA,100.01,2024-05-03,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,0.2793790730994615,-8223.107689231078,219,5191942059.37,14766.0,1,0,0
20001007,10,200201033500,B0003,,20000.0,100.0,EA,200.0,2024-05-13,1000126,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,0.5587022759713258,-4061.9700000000003,35,5264159.37,1339.0,0,0,0
20001008,10,200201033500,B0003,,24999.75,100.0,EA,250.0,2024-05-13,1000126,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,0.6983778449641572,-3229.576,35,5264159.37,1339.0,0,0,0
20001010,10,200201033500,B0003,,30000.5,100.0,EA,300.01,2024-05-15,1000126,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,0.8380813490707872,-2674.5541815272827,35,5264159.37,1339.0,0,0,0
20001011,10,200201033500,B0003,,30000.5,100.0,EA,300.01,2024-05-15,1000126,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,0.8380813490707872,-2674.5541815272827,35,5264159.37,1339.0,0,0,0
20001012,10,200201033500,B0003,,30000.5,100.0,EA,300.01,2024-05-15,1000216,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,0.8380813490707872,-2674.5541815272827,96,1247163101.12,1633.5439999999999,0,0,0
20001013,10,200201033500,B0003,,35000.25,100.0,EA,350.0,2024-05-15,1000216,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,0.9777289829498201,-2278.2685714285717,96,1247163101.12,1633.5439999999999,0,0,0
20001014,10,200201033500,B0003,,40000.0,100.0,EA,400.0,2024-05-15,1000247,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,1.1174045519426516,-1980.9850000000001,5,86000.65000000001,205.0,0,0,0
20001015,10,200201033500,B0003,,19999.82,80.0,EA,250.0,2024-05-23,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,5,2,357.9724096385542,0.6983778449641572,-3229.576,219,5191942059.37,14766.0,1,0,0
20001016,10,202035403100,B0003,,10000.5,10.0,EA,1000.05,2024-07-25,1000012,,,5520.0,5520.0,5520.0,1.0,5520.0,2024,7,3,259.0125,3.8610105689879832,-451.972401379931,219,5191942059.37,14766.0,1,0,0
20001017,10,200201033500,B0003,,20000.0,10.0,EA,2000.0,2024-07-30,1004546,,,8323.94,8323.94,8323.94,0.0,0.0,2024,7,3,357.9724096385542,5.587022759713258,-316.197,17,44886857.15,6764.0,0,0,0
20001018,10,200201033500,B0003,,140000.0,10.0,EA,40.0,2024-07-31,1004546,,,8323.94,8323.94,8323.94,0.0,0.0,2024,7,3,357.9724096385542,0.11174045519426516,-20709.85,17,44886857.15,6764.0,0,0,0
20001019,10,200201033500,B0003,,70000.0,10.0,EA,20.0,2024-07-31,1000007,,,8323.94,8323.94,8323.94,0.0,0.0,2024,7,3,357.9724096385542,0.05587022759713258,-41519.7,2,105000.0,15.0,0,0,0
20001020,10,200201033500,B0003,,2999.85,2.0,EA,1499.93,2024-08-27,1000247,,,8323.94,8323.94,8323.94,0.0,0.0,2024,8,3,357.9724096385542,4.190071523988354,-454.9552312441247,5,86000.65000000001,205.0,0,0,0
20001021,10,200300042700,B0003,,0.1,1.0,EA,0.1,2024-09-11,PL3303,,,525782.0,525782.0,525782.0,0.0,0.0,2024,9,3,18.033333333333335,0.005545286506469501,-525781900.0,2,0.2,2.0,0,0,0
20001022,10,200201033500,B0003,,62999.85,10.0,EA,18.0,2024-09-11,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,9,3,357.9724096385542,0.05028320483741932,-46144.11111111111,219,5191942059.37,14766.0,1,0,0
20001023,10,200201033500,B0003,,140000.0,10.0,EA,40.0,2024-09-18,1000012,,,8323.94,8323.94,8323.94,0.0,0.0,2024,9,3,357.9724096385542,0.11174045519426516,-20709.85,219,5191942059.37,14766.0,1,0,0
20001024,10,200100013400,B0003,,26400.43,3.0,EA,8800.14,2024-09-23,1000012,,,85307.66,77525.39,77525.39,41.0,3497614.06,2024,9,3,650416.6027443608,0.013530005173405451,-869.3898051621908,219,5191942059.37,14766.0,1,0,0
20001025,10,101000060006,J0005,,20.0,2.0,EA,10.0,2024-11-06,1000012,,,189.85,189.77,189.77,0.0,0.0,2024,11,4,108.0,0.09259259259259259,-1798.5,219,5191942059.37,14766.0,1,0,1
20001027,10,200200160300,B0003,,34500.0,50.0,EA,23.0,2024-11-20,1003801,,,770.81,100079.0,100079.0,478.0,453247.14,2024,11,4,807.6284615384616,0.02847844162919545,-3251.347826086956,20,20699998.0,3156.0,0,0,1
20001028,10,200200160300,B0003,,3450.5,5.0,EA,23.0,2024-11-27,1007831,,,770.81,100079.0,100079.0,478.0,453247.14,2024,11,4,807.6284615384616,0.02847844162919545,-3251.347826086956,6,3809250.5,58.0,0,0,1
20001029,10,200200160300,B0003,,20250.0,5.0,EA,135.0,2024-12-05,1003801,,,770.81,100079.0,100079.0,478.0,453247.14,2024,12,4,807.6284615384616,0.16715607043223416,-470.97037037037035,20,20699998.0,3156.0,0,0,1
20001029,20,200200160300,B0003,,17800.0,5.0,EA,118.67,2024-12-05,1003801,,,770.81,100079.0,100079.0,478.0,453247.14,2024,12,4,807.6284615384616,0.1469363768755054,-549.5407432375495,20,20699998.0,3156.0,0,0,1
20001032,10,100131110039,CELL,,999.95,1.0,EA,999.95,2025-01-12,1000126,,,36.6,36.6,36.6,0.0,0.0,2025,1,1,2042823.726440678,0.0004894940209756947,96.33981699084954,35,5264159.37,1339.0,0,0,1
20001034,10,100111110015,CELL,,999.95,1.0,EA,999.95,2025-01-12,1000126,,,69.36,69.36,69.36,83.0,5757.29,2025,1,1,781.7325714285714,1.279145882552455,93.06365318265914,35,5264159.37,1339.0,0,0,1
20001035,10,100111110015,CELL,,500.47,1.0,EA,500.47,2025-01-12,1000126,,,69.36,69.36,69.36,83.0,5757.29,2025,1,1,781.7325714285714,0.6402061501485345,86.14102743421184,35,5264159.37,1339.0,0,0,1
20001038,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-22,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
20001039,10,200300053300,B0003,,1000.0,1.0,EA,1000.0,2025-01-23,1000161,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,1,1,169911.20808333333,0.005885426931397885,-424.514,53,335198201.4,35312.0,0,0,1
20001040,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-24,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
20001041,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-24,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
20001042,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-25,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
20001043,10,110000000137,O0001,,1500.23,1.0,EA,1500.23,2025-01-25,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.06466520745416053,83.3145584343734,43,228842608.08999997,47.0,0,0,1
20001045,10,110000003713,E0003,,2000.0,1.0,EA,2000.0,2025-02-10,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,0.9829962134166694,99.95,84,122351954.49,22285.0,0,0,1
20001046,10,110000003713,E0003,,4800.0,2.0,EA,2400.0,2025-02-10,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,1.1795954561000033,99.95833333333334,84,122351954.49,22285.0,0,0,1
20001047,10,110000003713,E0003,,4000.0,2.0,EA,2000.0,2025-02-12,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,0.9829962134166694,99.95,84,122351954.49,22285.0,0,0,1
20001048,10,110000003713,E0003,,6000.0,2.0,EA,3000.0,2025-02-12,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,1.4744943201250043,99.96666666666667,84,122351954.49,22285.0,0,0,1
20001049,10,110000003713,E0003,,4600.0,2.0,EA,2300.0,2025-02-12,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,1.1304456454291698,99.95652173913044,84,122351954.49,22285.0,0,0,1
20001050,10,110000003713,E0003,,3000.0,2.0,EA,1500.0,2025-02-12,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,0.7372471600625021,99.93333333333332,84,122351954.49,22285.0,0,0,1
20001051,10,110000003713,E0003,,30.3,2.0,EA,15.15,2025-02-14,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,0.007446196316631271,93.3993399339934,84,122351954.49,22285.0,0,0,1
20001052,10,200300073200,B0003,,3555519.75,1.0,EA,11111.0,2025-02-14,1011818,,,5510.5,553709.0,553709.0,652.0,3592864.24,2025,2,1,1249.8837837837837,8.88962649500386,50.4050040500405,43,228842608.08999997,47.0,0,0,1
20001053,10,200300073200,B0003,,355519.79,1.0,EA,1111.0,2025-02-14,1011818,,,5510.5,553709.0,553709.0,652.0,3592864.24,2025,2,1,1249.8837837837837,0.8888826420618566,-395.994599459946,43,228842608.08999997,47.0,0,0,1
20001054,10,200300073200,B0003,,3199999.96,1.0,EA,10000.0,2025-02-18,1011818,,,5510.5,553709.0,553709.0,652.0,3592864.24,2025,2,1,1249.8837837837837,8.000743852942003,44.895,43,228842608.08999997,47.0,0,0,1
20001056,10,110000000137,O0001,,99999.7,1.0,EA,99999.7,2025-02-18,1000003,,,250.32,1.0,1.0,120.0,30038.4,2025,2,1,23199.9565,4.310339978439184,99.74967924903774,5,221219.9,53.0,0,0,1
20001057,10,100111110015,CELL,,11111.12,1.0,EA,11111.12,2025-02-18,1000012,,,69.36,69.36,69.36,83.0,5757.29,2025,2,1,781.7325714285714,14.213454071249796,99.3757604993916,219,5191942059.37,14766.0,1,0,1
20001058,10,100111110015,CELL,,999.61,1.0,EA,999.61,2025-02-18,1011822,,,69.36,69.36,69.36,83.0,5757.29,2025,2,1,781.7325714285714,1.2787109512058197,93.0612939046228,6,222000.04,6.0,0,0,1
20001059,10,110000000137,O0001,,100000.28,1.0,EA,100000.28,2025-02-18,1011822,,,250.32,1.0,1.0,120.0,30038.4,2025,2,1,23199.9565,4.310364978486058,99.74968070089403,6,222000.04,6.0,0,0,1
20001060,10,110000000137,O0001,,10000.13,1.0,EA,10000.13,2025-02-18,1011822,,,250.32,1.0,1.0,120.0,30038.4,2025,2,1,23199.9565,0.4310408944085735,97.49683254117697,6,222000.04,6.0,0,0,1
20001062,10,110000000137,O0001,,9999.87,1.0,EA,9999.87,2025-03-29,1000206,,,250.32,1.0,1.0,120.0,30038.4,2025,3,1,23199.9565,0.4310296874910089,97.49676745797696,84,122351954.49,22285.0,0,0,1
20001063,10,200300283125,B0003,,10000.0,1.0,EA,10000.0,2025-04-10,1011827,,,525782.0,525782.0,525782.0,0.0,0.0,2025,4,2,10000.0,1.0,-5157.820000000001,6,3200000.0,3002.0,0,0,0
20001076,10,200100083050,B0003,,4000.0,4.0,EA,1000.0,2025-07-23,1000103,,,525782.0,525782.0,525782.0,0.0,0.0,2025,7,3,1000.0,1.0,-52478.200000000004,7,3460500.5,34.0,0,0,0
20001077,10,200100083050,B0003,,6000.0,6.0,EA,1000.0,2025-07-23,1000103,,,525782.0,525782.0,525782.0,0.0,0.0,2025,7,3,1000.0,1.0,-52478.200000000004,7,3460500.5,34.0,0,0,0
20001080,10,200100013425,B0003,,8562500.0,5.0,EA,5000.0,2025-08-22,1003738,,,1.0,1.0,1.0,0.0,0.0,2025,8,3,19979.10925925926,0.2502614073088751,99.98,122,573695516.92,1707.0,0,0,0
20001081,10,200100013425,B0003,,10617500.0,31.0,EA,1000.0,2025-08-22,1003738,,,1.0,1.0,1.0,0.0,0.0,2025,8,3,19979.10925925926,0.05005228146177502,99.9,122,573695516.92,1707.0,0,0,0
20001082,10,202040703950,B0003,,14.85,1.0,EA,14.85,2025-10-10,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005544134596803651,-48034.68013468013,40,5515727.04,155.0,0,0,1
20001083,10,202040703950,B0003,,14.85,1.0,EA,14.85,2025-10-14,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005544134596803651,-48034.68013468013,40,5515727.04,155.0,0,0,1
20001084,10,202040703950,B0003,,14.85,1.0,EA,14.85,2025-10-15,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005544134596803651,-48034.68013468013,40,5515727.04,155.0,0,0,1
